1-Wire/iButton Part Number: DS1922L
1-Wire/iButton Registration Number: 980000006EA36341
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 5 second(s)
Mission Start Time:  Wed Mar 16 08:00:01 AEDT 2022
Mission Sample Count:  2427
Roll Over Enabled?  true(no rollover occurred)
First Sample Timestamp:  Wed Mar 16 08:00:01 AEDT 2022
Total Mission Samples:  2427
Total Device Samples:  62044
Temperature Logging:  0.0625 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
16/3/22, 10:26:51 am,C,37.009
16/3/22, 10:26:56 am,C,37.009
16/3/22, 10:27:01 am,C,37.009
16/3/22, 10:27:06 am,C,37.009
16/3/22, 10:27:11 am,C,37.009
16/3/22, 10:27:16 am,C,37.009
16/3/22, 10:27:21 am,C,37.009
16/3/22, 10:27:26 am,C,37.009
16/3/22, 10:27:31 am,C,37.009
16/3/22, 10:27:36 am,C,37.009
16/3/22, 10:27:41 am,C,37.009
16/3/22, 10:27:46 am,C,37.009
16/3/22, 10:27:51 am,C,37.009
16/3/22, 10:27:56 am,C,37.009
16/3/22, 10:28:01 am,C,37.009
16/3/22, 10:28:06 am,C,37.009
16/3/22, 10:28:11 am,C,37.009
16/3/22, 10:28:16 am,C,37.009
16/3/22, 10:28:21 am,C,37.009
16/3/22, 10:28:26 am,C,37.009
16/3/22, 10:28:31 am,C,37.009
16/3/22, 10:28:36 am,C,37.009
16/3/22, 10:28:41 am,C,37.009
16/3/22, 10:28:46 am,C,37.009
16/3/22, 10:28:51 am,C,37.009
16/3/22, 10:28:56 am,C,37.009
16/3/22, 10:29:01 am,C,37.009
16/3/22, 10:29:06 am,C,37.009
16/3/22, 10:29:11 am,C,37.009
16/3/22, 10:29:16 am,C,37.009
16/3/22, 10:29:21 am,C,37.009
16/3/22, 10:29:26 am,C,37.009
16/3/22, 10:29:31 am,C,37.009
16/3/22, 10:29:36 am,C,37.009
16/3/22, 10:29:41 am,C,37.009
16/3/22, 10:29:46 am,C,37.009
16/3/22, 10:29:51 am,C,37.072
16/3/22, 10:29:56 am,C,37.072
16/3/22, 10:30:01 am,C,37.072
16/3/22, 10:30:06 am,C,37.072
16/3/22, 10:30:11 am,C,37.072
16/3/22, 10:30:16 am,C,37.072
16/3/22, 10:30:21 am,C,37.072
16/3/22, 10:30:26 am,C,37.072
16/3/22, 10:30:31 am,C,37.072
16/3/22, 10:30:36 am,C,37.072
16/3/22, 10:30:41 am,C,37.072
16/3/22, 10:30:46 am,C,37.072
16/3/22, 10:30:51 am,C,37.072
16/3/22, 10:30:56 am,C,37.072
16/3/22, 10:31:01 am,C,37.072
16/3/22, 10:31:06 am,C,37.072
16/3/22, 10:31:11 am,C,37.072
16/3/22, 10:31:16 am,C,37.072
16/3/22, 10:31:21 am,C,37.072
16/3/22, 10:31:26 am,C,37.072
16/3/22, 10:31:31 am,C,37.072
16/3/22, 10:31:36 am,C,37.072
16/3/22, 10:31:41 am,C,37.072
16/3/22, 10:31:46 am,C,37.072
16/3/22, 10:31:51 am,C,37.072
16/3/22, 10:31:56 am,C,37.072
16/3/22, 10:32:01 am,C,37.072
16/3/22, 10:32:06 am,C,37.072
16/3/22, 10:32:11 am,C,37.072
16/3/22, 10:32:16 am,C,37.072
16/3/22, 10:32:21 am,C,37.072
16/3/22, 10:32:26 am,C,37.072
16/3/22, 10:32:31 am,C,37.072
16/3/22, 10:32:36 am,C,37.072
16/3/22, 10:32:41 am,C,37.072
16/3/22, 10:32:46 am,C,37.072
16/3/22, 10:32:51 am,C,37.072
16/3/22, 10:32:56 am,C,37.072
16/3/22, 10:33:01 am,C,37.072
16/3/22, 10:33:06 am,C,37.072
16/3/22, 10:33:11 am,C,37.072
16/3/22, 10:33:16 am,C,37.072
16/3/22, 10:33:21 am,C,37.134
16/3/22, 10:33:26 am,C,37.072
16/3/22, 10:33:31 am,C,37.134
16/3/22, 10:33:36 am,C,37.072
16/3/22, 10:33:41 am,C,37.072
16/3/22, 10:33:46 am,C,37.072
16/3/22, 10:33:51 am,C,37.134
16/3/22, 10:33:56 am,C,37.134
16/3/22, 10:34:01 am,C,37.134
16/3/22, 10:34:06 am,C,37.134
16/3/22, 10:34:11 am,C,37.134
16/3/22, 10:34:16 am,C,37.072
16/3/22, 10:34:21 am,C,37.134
16/3/22, 10:34:26 am,C,37.134
16/3/22, 10:34:31 am,C,37.134
16/3/22, 10:34:36 am,C,37.134
16/3/22, 10:34:41 am,C,37.134
16/3/22, 10:34:46 am,C,37.134
16/3/22, 10:34:51 am,C,37.134
16/3/22, 10:34:56 am,C,37.134
16/3/22, 10:35:01 am,C,37.134
16/3/22, 10:35:06 am,C,37.134
16/3/22, 10:35:11 am,C,37.134
16/3/22, 10:35:16 am,C,37.134
16/3/22, 10:35:21 am,C,37.134
16/3/22, 10:35:26 am,C,37.134
16/3/22, 10:35:31 am,C,37.134
16/3/22, 10:35:36 am,C,37.134
16/3/22, 10:35:41 am,C,37.134
16/3/22, 10:35:46 am,C,37.134
16/3/22, 10:35:51 am,C,37.134
16/3/22, 10:35:56 am,C,37.134
16/3/22, 10:36:01 am,C,37.134
16/3/22, 10:36:06 am,C,37.134
16/3/22, 10:36:11 am,C,37.134
16/3/22, 10:36:16 am,C,37.134
16/3/22, 10:36:21 am,C,37.134
16/3/22, 10:36:26 am,C,37.134
16/3/22, 10:36:31 am,C,37.196
16/3/22, 10:36:36 am,C,37.196
16/3/22, 10:36:41 am,C,37.196
16/3/22, 10:36:46 am,C,37.196
16/3/22, 10:36:51 am,C,37.196
16/3/22, 10:36:56 am,C,37.196
16/3/22, 10:37:01 am,C,37.196
16/3/22, 10:37:06 am,C,37.196
16/3/22, 10:37:11 am,C,37.196
16/3/22, 10:37:16 am,C,37.196
16/3/22, 10:37:21 am,C,37.196
16/3/22, 10:37:26 am,C,37.196
16/3/22, 10:37:31 am,C,37.258
16/3/22, 10:37:36 am,C,37.258
16/3/22, 10:37:41 am,C,37.258
16/3/22, 10:37:46 am,C,37.258
16/3/22, 10:37:51 am,C,37.258
16/3/22, 10:37:56 am,C,37.258
16/3/22, 10:38:01 am,C,37.258
16/3/22, 10:38:06 am,C,37.258
16/3/22, 10:38:11 am,C,37.258
16/3/22, 10:38:16 am,C,37.258
16/3/22, 10:38:21 am,C,37.321
16/3/22, 10:38:26 am,C,37.258
16/3/22, 10:38:31 am,C,37.321
16/3/22, 10:38:36 am,C,37.321
16/3/22, 10:38:41 am,C,37.321
16/3/22, 10:38:46 am,C,37.321
16/3/22, 10:38:51 am,C,37.321
16/3/22, 10:38:56 am,C,37.321
16/3/22, 10:39:01 am,C,37.321
16/3/22, 10:39:06 am,C,37.321
16/3/22, 10:39:11 am,C,37.321
16/3/22, 10:39:16 am,C,37.321
16/3/22, 10:39:21 am,C,37.321
16/3/22, 10:39:26 am,C,37.321
16/3/22, 10:39:31 am,C,37.321
16/3/22, 10:39:36 am,C,37.321
16/3/22, 10:39:41 am,C,37.321
16/3/22, 10:39:46 am,C,37.321
16/3/22, 10:39:51 am,C,37.321
16/3/22, 10:39:56 am,C,37.321
16/3/22, 10:40:01 am,C,37.321
16/3/22, 10:40:06 am,C,37.321
16/3/22, 10:40:11 am,C,37.321
16/3/22, 10:40:16 am,C,37.321
16/3/22, 10:40:21 am,C,37.383
16/3/22, 10:40:26 am,C,37.383
16/3/22, 10:40:31 am,C,37.383
16/3/22, 10:40:36 am,C,37.383
16/3/22, 10:40:41 am,C,37.383
16/3/22, 10:40:46 am,C,37.383
16/3/22, 10:40:51 am,C,37.383
16/3/22, 10:40:56 am,C,37.383
16/3/22, 10:41:01 am,C,37.383
16/3/22, 10:41:06 am,C,37.383
16/3/22, 10:41:11 am,C,37.383
16/3/22, 10:41:16 am,C,37.383
16/3/22, 10:41:21 am,C,37.383
16/3/22, 10:41:26 am,C,37.383
16/3/22, 10:41:31 am,C,37.383
16/3/22, 10:41:36 am,C,37.383
16/3/22, 10:41:41 am,C,37.383
16/3/22, 10:41:46 am,C,37.383
16/3/22, 10:41:51 am,C,37.383
16/3/22, 10:41:56 am,C,37.383
16/3/22, 10:42:01 am,C,37.383
16/3/22, 10:42:06 am,C,37.383
16/3/22, 10:42:11 am,C,37.383
16/3/22, 10:42:16 am,C,37.383
16/3/22, 10:42:21 am,C,37.383
16/3/22, 10:42:26 am,C,37.383
16/3/22, 10:42:31 am,C,37.383
16/3/22, 10:42:36 am,C,37.445
16/3/22, 10:42:41 am,C,37.445
16/3/22, 10:42:46 am,C,37.445
16/3/22, 10:42:51 am,C,37.445
16/3/22, 10:42:56 am,C,37.445
16/3/22, 10:43:01 am,C,37.445
16/3/22, 10:43:06 am,C,37.445
16/3/22, 10:43:11 am,C,37.445
16/3/22, 10:43:16 am,C,37.383
16/3/22, 10:43:21 am,C,37.383
16/3/22, 10:43:26 am,C,37.383
16/3/22, 10:43:31 am,C,37.321
16/3/22, 10:43:36 am,C,37.321
16/3/22, 10:43:41 am,C,37.321
16/3/22, 10:43:46 am,C,37.321
16/3/22, 10:43:51 am,C,37.258
16/3/22, 10:43:56 am,C,37.258
16/3/22, 10:44:01 am,C,37.258
16/3/22, 10:44:06 am,C,37.258
16/3/22, 10:44:11 am,C,37.196
16/3/22, 10:44:16 am,C,37.196
16/3/22, 10:44:21 am,C,37.196
16/3/22, 10:44:26 am,C,37.196
16/3/22, 10:44:31 am,C,37.196
16/3/22, 10:44:36 am,C,37.196
16/3/22, 10:44:41 am,C,37.196
16/3/22, 10:44:46 am,C,37.196
16/3/22, 10:44:51 am,C,37.196
16/3/22, 10:44:56 am,C,37.134
16/3/22, 10:45:01 am,C,37.134
16/3/22, 10:45:06 am,C,37.134
16/3/22, 10:45:11 am,C,37.134
16/3/22, 10:45:16 am,C,37.134
16/3/22, 10:45:21 am,C,37.072
16/3/22, 10:45:26 am,C,37.009
16/3/22, 10:45:31 am,C,36.885
16/3/22, 10:45:36 am,C,36.76
16/3/22, 10:45:41 am,C,36.698
16/3/22, 10:45:46 am,C,36.636
16/3/22, 10:45:51 am,C,36.573
16/3/22, 10:45:56 am,C,36.511
16/3/22, 10:46:01 am,C,36.449
16/3/22, 10:46:06 am,C,36.449
16/3/22, 10:46:11 am,C,36.387
16/3/22, 10:46:16 am,C,36.324
16/3/22, 10:46:21 am,C,36.324
16/3/22, 10:46:26 am,C,36.262
16/3/22, 10:46:31 am,C,36.262
16/3/22, 10:46:36 am,C,36.262
16/3/22, 10:46:41 am,C,36.262
16/3/22, 10:46:46 am,C,36.2
16/3/22, 10:46:51 am,C,36.2
16/3/22, 10:46:56 am,C,36.2
16/3/22, 10:47:01 am,C,36.2
16/3/22, 10:47:06 am,C,36.137
16/3/22, 10:47:11 am,C,36.137
16/3/22, 10:47:16 am,C,36.137
16/3/22, 10:47:21 am,C,36.137
16/3/22, 10:47:26 am,C,36.137
16/3/22, 10:47:31 am,C,36.137
16/3/22, 10:47:36 am,C,36.075
16/3/22, 10:47:41 am,C,36.075
16/3/22, 10:47:46 am,C,36.075
16/3/22, 10:47:51 am,C,36.075
16/3/22, 10:47:56 am,C,36.013
16/3/22, 10:48:01 am,C,36.013
16/3/22, 10:48:06 am,C,36.013
16/3/22, 10:48:11 am,C,36.013
16/3/22, 10:48:16 am,C,36.013
16/3/22, 10:48:21 am,C,36.013
16/3/22, 10:48:26 am,C,36.013
16/3/22, 10:48:31 am,C,36.013
16/3/22, 10:48:36 am,C,36.013
16/3/22, 10:48:41 am,C,36.013
16/3/22, 10:48:46 am,C,36.013
16/3/22, 10:48:51 am,C,36.013
16/3/22, 10:48:56 am,C,36.013
16/3/22, 10:49:01 am,C,36.013
16/3/22, 10:49:06 am,C,36.013
16/3/22, 10:49:11 am,C,36.013
16/3/22, 10:49:16 am,C,35.951
16/3/22, 10:49:21 am,C,36.013
16/3/22, 10:49:26 am,C,36.013
16/3/22, 10:49:31 am,C,35.951
16/3/22, 10:49:36 am,C,35.951
16/3/22, 10:49:41 am,C,36.013
16/3/22, 10:49:46 am,C,35.951
16/3/22, 10:49:51 am,C,36.013
16/3/22, 10:49:56 am,C,35.951
16/3/22, 10:50:01 am,C,35.951
16/3/22, 10:50:06 am,C,35.951
16/3/22, 10:50:11 am,C,35.951
16/3/22, 10:50:16 am,C,35.951
16/3/22, 10:50:21 am,C,35.951
16/3/22, 10:50:26 am,C,35.951
16/3/22, 10:50:31 am,C,35.951
16/3/22, 10:50:36 am,C,35.951
16/3/22, 10:50:41 am,C,35.951
16/3/22, 10:50:46 am,C,35.951
16/3/22, 10:50:51 am,C,35.888
16/3/22, 10:50:56 am,C,35.888
16/3/22, 10:51:01 am,C,35.888
16/3/22, 10:51:06 am,C,35.888
16/3/22, 10:51:11 am,C,35.888
16/3/22, 10:51:16 am,C,35.888
16/3/22, 10:51:21 am,C,35.888
16/3/22, 10:51:26 am,C,35.888
16/3/22, 10:51:31 am,C,35.888
16/3/22, 10:51:36 am,C,35.888
16/3/22, 10:51:41 am,C,35.888
16/3/22, 10:51:46 am,C,35.888
16/3/22, 10:51:51 am,C,35.888
16/3/22, 10:51:56 am,C,35.888
16/3/22, 10:52:01 am,C,35.888
16/3/22, 10:52:06 am,C,35.826
16/3/22, 10:52:11 am,C,35.826
16/3/22, 10:52:16 am,C,35.764
16/3/22, 10:52:21 am,C,35.701
16/3/22, 10:52:26 am,C,35.639
16/3/22, 10:52:31 am,C,35.577
16/3/22, 10:52:36 am,C,35.514
16/3/22, 10:52:41 am,C,35.452
16/3/22, 10:52:46 am,C,35.39
16/3/22, 10:52:51 am,C,35.328
16/3/22, 10:52:56 am,C,35.265
16/3/22, 10:53:01 am,C,35.203
16/3/22, 10:53:06 am,C,35.141
16/3/22, 10:53:11 am,C,35.016
16/3/22, 10:53:16 am,C,34.891
16/3/22, 10:53:21 am,C,34.767
16/3/22, 10:53:26 am,C,34.642
16/3/22, 10:53:31 am,C,34.517
16/3/22, 10:53:36 am,C,34.393
16/3/22, 10:53:41 am,C,34.268
16/3/22, 10:53:46 am,C,34.143
16/3/22, 10:53:51 am,C,34.019
16/3/22, 10:53:56 am,C,33.832
16/3/22, 10:54:01 am,C,33.707
16/3/22, 10:54:06 am,C,33.582
16/3/22, 10:54:11 am,C,33.458
16/3/22, 10:54:16 am,C,33.333
16/3/22, 10:54:21 am,C,33.208
16/3/22, 10:54:26 am,C,33.084
16/3/22, 10:54:31 am,C,32.959
16/3/22, 10:54:36 am,C,32.834
16/3/22, 10:54:41 am,C,32.709
16/3/22, 10:54:46 am,C,32.585
16/3/22, 10:54:51 am,C,32.46
16/3/22, 10:54:56 am,C,32.335
16/3/22, 10:55:01 am,C,32.21
16/3/22, 10:55:06 am,C,32.148
16/3/22, 10:55:11 am,C,32.023
16/3/22, 10:55:16 am,C,31.899
16/3/22, 10:55:21 am,C,31.774
16/3/22, 10:55:26 am,C,31.649
16/3/22, 10:55:31 am,C,31.587
16/3/22, 10:55:36 am,C,31.462
16/3/22, 10:55:41 am,C,31.337
16/3/22, 10:55:46 am,C,31.275
16/3/22, 10:55:51 am,C,31.15
16/3/22, 10:55:56 am,C,31.088
16/3/22, 10:56:01 am,C,30.963
16/3/22, 10:56:06 am,C,30.838
16/3/22, 10:56:11 am,C,30.776
16/3/22, 10:56:16 am,C,30.651
16/3/22, 10:56:21 am,C,30.588
16/3/22, 10:56:26 am,C,30.526
16/3/22, 10:56:31 am,C,30.401
16/3/22, 10:56:36 am,C,30.339
16/3/22, 10:56:41 am,C,30.214
16/3/22, 10:56:46 am,C,30.151
16/3/22, 10:56:51 am,C,30.027
16/3/22, 10:56:56 am,C,29.964
16/3/22, 10:57:01 am,C,29.902
16/3/22, 10:57:06 am,C,29.777
16/3/22, 10:57:11 am,C,29.715
16/3/22, 10:57:16 am,C,29.652
16/3/22, 10:57:21 am,C,29.527
16/3/22, 10:57:26 am,C,29.465
16/3/22, 10:57:31 am,C,29.402
16/3/22, 10:57:36 am,C,29.34
16/3/22, 10:57:41 am,C,29.278
16/3/22, 10:57:46 am,C,29.153
16/3/22, 10:57:51 am,C,29.09
16/3/22, 10:57:56 am,C,29.028
16/3/22, 10:58:01 am,C,28.965
16/3/22, 10:58:06 am,C,28.903
16/3/22, 10:58:11 am,C,28.84
16/3/22, 10:58:16 am,C,28.778
16/3/22, 10:58:21 am,C,28.716
16/3/22, 10:58:26 am,C,28.653
16/3/22, 10:58:31 am,C,28.591
16/3/22, 10:58:36 am,C,28.466
16/3/22, 10:58:41 am,C,28.403
16/3/22, 10:58:46 am,C,28.341
16/3/22, 10:58:51 am,C,28.278
16/3/22, 10:58:56 am,C,28.216
16/3/22, 10:59:01 am,C,28.154
16/3/22, 10:59:06 am,C,28.091
16/3/22, 10:59:11 am,C,28.029
16/3/22, 10:59:16 am,C,27.966
16/3/22, 10:59:21 am,C,27.966
16/3/22, 10:59:26 am,C,27.904
16/3/22, 10:59:31 am,C,27.841
16/3/22, 10:59:36 am,C,27.779
16/3/22, 10:59:41 am,C,27.716
16/3/22, 10:59:46 am,C,27.654
16/3/22, 10:59:51 am,C,27.591
16/3/22, 10:59:56 am,C,27.529
16/3/22, 11:00:01 am,C,27.529
16/3/22, 11:00:06 am,C,27.466
16/3/22, 11:00:11 am,C,27.404
16/3/22, 11:00:16 am,C,27.342
16/3/22, 11:00:21 am,C,27.279
16/3/22, 11:00:26 am,C,27.279
16/3/22, 11:00:31 am,C,27.217
16/3/22, 11:00:36 am,C,27.154
16/3/22, 11:00:41 am,C,27.092
16/3/22, 11:00:46 am,C,27.092
16/3/22, 11:00:51 am,C,27.029
16/3/22, 11:00:56 am,C,26.967
16/3/22, 11:01:01 am,C,26.967
16/3/22, 11:01:06 am,C,26.904
16/3/22, 11:01:11 am,C,26.842
16/3/22, 11:01:16 am,C,26.842
16/3/22, 11:01:21 am,C,26.779
16/3/22, 11:01:26 am,C,26.717
16/3/22, 11:01:31 am,C,26.717
16/3/22, 11:01:36 am,C,26.654
16/3/22, 11:01:41 am,C,26.654
16/3/22, 11:01:46 am,C,26.592
16/3/22, 11:01:51 am,C,26.592
16/3/22, 11:01:56 am,C,26.529
16/3/22, 11:02:01 am,C,26.529
16/3/22, 11:02:06 am,C,26.467
16/3/22, 11:02:11 am,C,26.404
16/3/22, 11:02:16 am,C,26.404
16/3/22, 11:02:21 am,C,26.342
16/3/22, 11:02:26 am,C,26.342
16/3/22, 11:02:31 am,C,26.279
16/3/22, 11:02:36 am,C,26.279
16/3/22, 11:02:41 am,C,26.217
16/3/22, 11:02:46 am,C,26.217
16/3/22, 11:02:51 am,C,26.154
16/3/22, 11:02:56 am,C,26.154
16/3/22, 11:03:01 am,C,26.092
16/3/22, 11:03:06 am,C,26.092
16/3/22, 11:03:11 am,C,26.029
16/3/22, 11:03:16 am,C,26.029
16/3/22, 11:03:21 am,C,25.967
16/3/22, 11:03:26 am,C,25.967
16/3/22, 11:03:31 am,C,25.904
16/3/22, 11:03:36 am,C,25.904
16/3/22, 11:03:41 am,C,25.904
16/3/22, 11:03:46 am,C,25.842
16/3/22, 11:03:51 am,C,25.842
16/3/22, 11:03:56 am,C,25.779
16/3/22, 11:04:01 am,C,25.779
16/3/22, 11:04:06 am,C,25.717
16/3/22, 11:04:11 am,C,25.717
16/3/22, 11:04:16 am,C,25.717
16/3/22, 11:04:21 am,C,25.654
16/3/22, 11:04:26 am,C,25.654
16/3/22, 11:04:31 am,C,25.654
16/3/22, 11:04:36 am,C,25.592
16/3/22, 11:04:41 am,C,25.592
16/3/22, 11:04:46 am,C,25.592
16/3/22, 11:04:51 am,C,25.529
16/3/22, 11:04:56 am,C,25.529
16/3/22, 11:05:01 am,C,25.467
16/3/22, 11:05:06 am,C,25.467
16/3/22, 11:05:11 am,C,25.467
16/3/22, 11:05:16 am,C,25.404
16/3/22, 11:05:21 am,C,25.404
16/3/22, 11:05:26 am,C,25.404
16/3/22, 11:05:31 am,C,25.342
16/3/22, 11:05:36 am,C,25.342
16/3/22, 11:05:41 am,C,25.342
16/3/22, 11:05:46 am,C,25.279
16/3/22, 11:05:51 am,C,25.279
16/3/22, 11:05:56 am,C,25.279
16/3/22, 11:06:01 am,C,25.217
16/3/22, 11:06:06 am,C,25.217
16/3/22, 11:06:11 am,C,25.217
16/3/22, 11:06:16 am,C,25.154
16/3/22, 11:06:21 am,C,25.154
16/3/22, 11:06:26 am,C,25.154
16/3/22, 11:06:31 am,C,25.154
16/3/22, 11:06:36 am,C,25.092
16/3/22, 11:06:41 am,C,25.092
16/3/22, 11:06:46 am,C,25.092
16/3/22, 11:06:51 am,C,25.029
16/3/22, 11:06:56 am,C,25.029
16/3/22, 11:07:01 am,C,25.029
16/3/22, 11:07:06 am,C,25.029
16/3/22, 11:07:11 am,C,24.967
16/3/22, 11:07:16 am,C,24.967
16/3/22, 11:07:21 am,C,24.967
16/3/22, 11:07:26 am,C,24.967
16/3/22, 11:07:31 am,C,24.904
16/3/22, 11:07:36 am,C,24.904
16/3/22, 11:07:41 am,C,24.904
16/3/22, 11:07:46 am,C,24.904
16/3/22, 11:07:51 am,C,24.904
16/3/22, 11:07:56 am,C,24.842
16/3/22, 11:08:01 am,C,24.842
16/3/22, 11:08:06 am,C,24.842
16/3/22, 11:08:11 am,C,24.842
16/3/22, 11:08:16 am,C,24.779
16/3/22, 11:08:21 am,C,24.779
16/3/22, 11:08:26 am,C,24.779
16/3/22, 11:08:31 am,C,24.779
16/3/22, 11:08:36 am,C,24.717
16/3/22, 11:08:41 am,C,24.717
16/3/22, 11:08:46 am,C,24.717
16/3/22, 11:08:51 am,C,24.717
16/3/22, 11:08:56 am,C,24.717
16/3/22, 11:09:01 am,C,24.654
16/3/22, 11:09:06 am,C,24.654
16/3/22, 11:09:11 am,C,24.654
16/3/22, 11:09:16 am,C,24.654
16/3/22, 11:09:21 am,C,24.591
16/3/22, 11:09:26 am,C,24.591
16/3/22, 11:09:31 am,C,24.591
16/3/22, 11:09:36 am,C,24.591
16/3/22, 11:09:41 am,C,24.529
16/3/22, 11:09:46 am,C,24.529
16/3/22, 11:09:51 am,C,24.529
16/3/22, 11:09:56 am,C,24.529
16/3/22, 11:10:01 am,C,24.529
16/3/22, 11:10:06 am,C,24.529
16/3/22, 11:10:11 am,C,24.466
16/3/22, 11:10:16 am,C,24.466
16/3/22, 11:10:21 am,C,24.466
16/3/22, 11:10:26 am,C,24.466
16/3/22, 11:10:31 am,C,24.466
16/3/22, 11:10:36 am,C,24.466
16/3/22, 11:10:41 am,C,24.404
16/3/22, 11:10:46 am,C,24.404
16/3/22, 11:10:51 am,C,24.404
16/3/22, 11:10:56 am,C,24.404
16/3/22, 11:11:01 am,C,24.404
16/3/22, 11:11:06 am,C,24.404
16/3/22, 11:11:11 am,C,24.404
16/3/22, 11:11:16 am,C,24.404
16/3/22, 11:11:21 am,C,24.404
16/3/22, 11:11:26 am,C,24.404
16/3/22, 11:11:31 am,C,24.404
16/3/22, 11:11:36 am,C,24.341
16/3/22, 11:11:41 am,C,24.341
16/3/22, 11:11:46 am,C,24.341
16/3/22, 11:11:51 am,C,24.341
16/3/22, 11:11:56 am,C,24.341
16/3/22, 11:12:01 am,C,24.341
16/3/22, 11:12:06 am,C,24.341
16/3/22, 11:12:11 am,C,24.341
16/3/22, 11:12:16 am,C,24.341
16/3/22, 11:12:21 am,C,24.341
16/3/22, 11:12:26 am,C,24.341
16/3/22, 11:12:31 am,C,24.341
16/3/22, 11:12:36 am,C,24.341
16/3/22, 11:12:41 am,C,24.341
16/3/22, 11:12:46 am,C,24.341
16/3/22, 11:12:51 am,C,24.341
16/3/22, 11:12:56 am,C,24.341
16/3/22, 11:13:01 am,C,24.341
16/3/22, 11:13:06 am,C,24.341
16/3/22, 11:13:11 am,C,24.341
16/3/22, 11:13:16 am,C,24.341
16/3/22, 11:13:21 am,C,24.341
16/3/22, 11:13:26 am,C,24.341
16/3/22, 11:13:31 am,C,24.341
16/3/22, 11:13:36 am,C,24.341
16/3/22, 11:13:41 am,C,24.341
16/3/22, 11:13:46 am,C,24.341
16/3/22, 11:13:51 am,C,24.341
16/3/22, 11:13:56 am,C,24.341
16/3/22, 11:14:01 am,C,24.341
16/3/22, 11:14:06 am,C,24.341
16/3/22, 11:14:11 am,C,24.341
16/3/22, 11:14:16 am,C,24.341
16/3/22, 11:14:21 am,C,24.341
16/3/22, 11:14:26 am,C,24.341
16/3/22, 11:14:31 am,C,24.341
16/3/22, 11:14:36 am,C,24.341
16/3/22, 11:14:41 am,C,24.341
16/3/22, 11:14:46 am,C,24.341
16/3/22, 11:14:51 am,C,24.341
16/3/22, 11:14:56 am,C,24.341
16/3/22, 11:15:01 am,C,24.341
16/3/22, 11:15:06 am,C,24.341
16/3/22, 11:15:11 am,C,24.341
16/3/22, 11:15:16 am,C,24.341
16/3/22, 11:15:21 am,C,24.341
16/3/22, 11:15:26 am,C,24.341
16/3/22, 11:15:31 am,C,24.341
16/3/22, 11:15:36 am,C,24.341
16/3/22, 11:15:41 am,C,24.341
16/3/22, 11:15:46 am,C,24.279
16/3/22, 11:15:51 am,C,24.341
16/3/22, 11:15:56 am,C,24.341
16/3/22, 11:16:01 am,C,24.279
16/3/22, 11:16:06 am,C,24.279
16/3/22, 11:16:11 am,C,24.279
16/3/22, 11:16:16 am,C,24.279
16/3/22, 11:16:21 am,C,24.279
16/3/22, 11:16:26 am,C,24.279
16/3/22, 11:16:31 am,C,24.279
16/3/22, 11:16:36 am,C,24.279
16/3/22, 11:16:41 am,C,24.279
16/3/22, 11:16:46 am,C,24.279
16/3/22, 11:16:51 am,C,24.279
16/3/22, 11:16:56 am,C,24.279
16/3/22, 11:17:01 am,C,24.279
16/3/22, 11:17:06 am,C,24.279
16/3/22, 11:17:11 am,C,24.279
16/3/22, 11:17:16 am,C,24.279
16/3/22, 11:17:21 am,C,24.279
16/3/22, 11:17:26 am,C,24.279
16/3/22, 11:17:31 am,C,24.654
16/3/22, 11:17:36 am,C,25.467
16/3/22, 11:17:41 am,C,26.217
16/3/22, 11:17:46 am,C,26.967
16/3/22, 11:17:51 am,C,27.529
16/3/22, 11:17:56 am,C,28.091
16/3/22, 11:18:01 am,C,28.653
16/3/22, 11:18:06 am,C,29.153
16/3/22, 11:18:11 am,C,29.59
16/3/22, 11:18:16 am,C,29.964
16/3/22, 11:18:21 am,C,30.151
16/3/22, 11:18:26 am,C,30.151
16/3/22, 11:18:31 am,C,30.027
16/3/22, 11:18:36 am,C,29.777
16/3/22, 11:18:41 am,C,29.902
16/3/22, 11:18:46 am,C,30.151
16/3/22, 11:18:51 am,C,30.276
16/3/22, 11:18:56 am,C,30.464
16/3/22, 11:19:01 am,C,30.651
16/3/22, 11:19:06 am,C,30.838
16/3/22, 11:19:11 am,C,31.088
16/3/22, 11:19:16 am,C,31.337
16/3/22, 11:19:21 am,C,31.524
16/3/22, 11:19:26 am,C,31.524
16/3/22, 11:19:31 am,C,31.4
16/3/22, 11:19:36 am,C,31.275
16/3/22, 11:19:41 am,C,31.4
16/3/22, 11:19:46 am,C,31.649
16/3/22, 11:19:51 am,C,31.961
16/3/22, 11:19:56 am,C,32.21
16/3/22, 11:20:01 am,C,32.335
16/3/22, 11:20:06 am,C,32.398
16/3/22, 11:20:11 am,C,32.46
16/3/22, 11:20:16 am,C,32.273
16/3/22, 11:20:21 am,C,32.023
16/3/22, 11:20:26 am,C,31.774
16/3/22, 11:20:31 am,C,31.462
16/3/22, 11:20:36 am,C,31.212
16/3/22, 11:20:41 am,C,31.025
16/3/22, 11:20:46 am,C,30.776
16/3/22, 11:20:51 am,C,30.526
16/3/22, 11:20:56 am,C,30.339
16/3/22, 11:21:01 am,C,30.151
